Year,AnnÈe,ISO,Jurisdiction,Juridiction,Month,Mois,Area (hectares),Data Qualifier,Superficie (en hectare),Qualificatifs de donnÈes
2000,2000,NB,New Brunswick,Nouveau-Brunswick,May,Mai,94.2,a,94.2,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,June,Juin,156.4,a,156.4,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,14.4,a,14.4,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,12.8,a,12.8,a
2000,2000,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,12.3,a,12.3,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,42.5,a,42.5,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,2.2,a,2.2,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,April,Avril,108.9,a,108.9,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,May,Mai,353.6,a,353.6,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,June,Juin,21.7,a,21.7,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,22.8,a,22.8,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,191.6,a,191.6,a
2001,2001,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,19.2,a,19.2,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,4.3,a,4.3,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,6.1,a,6.1,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,April,Avril,32,a,32,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,May,Mai,190.8,a,190.8,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,June,Juin,18.7,a,18.7,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,23.5,a,23.5,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,47.7,a,47.7,a
2002,2002,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,2.4,a,2.4,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,1.4,a,1.4,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,April,Avril,50.1,a,50.1,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,May,Mai,137,a,137,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,June,Juin,30.2,a,30.2,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,7.1,a,7.1,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,7.9,a,7.9,a
2003,2003,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,4.5,a,4.5,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.7,a,0.7,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,0.5,a,0.5,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,April,Avril,129.3,a,129.3,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,May,Mai,233,a,233,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,June,Juin,84.5,a,84.5,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,6.3,a,6.3,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,2.5,a,2.5,a
2004,2004,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,2,a,2,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.5,a,0.5,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,0.1,a,0.1,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,April,Avril,347.7,a,347.7,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,May,Mai,38.3,a,38.3,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,June,Juin,22.8,a,22.8,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,57.2,a,57.2,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,27,a,27,a
2005,2005,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,4.7,a,4.7,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.5,a,0.5,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,March,Mars,38.3,a,38.3,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,April,Avril,360.4,a,360.4,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,May,Mai,201.4,a,201.4,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,June,Juin,8.3,a,8.3,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,9.8,a,9.8,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,2.9,a,2.9,a
2006,2006,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,1,a,1,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,32.5,a,32.5,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,1.1,a,1.1,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,March,Mars,4,a,4,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,April,Avril,113,a,113,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,May,Mai,391.9,a,391.9,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,June,Juin,31.4,a,31.4,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,5.2,a,5.2,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,9.7,a,9.7,a
2007,2007,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,2.2,a,2.2,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.3,a,0.3,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,April,Avril,15.1,a,15.1,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,May,Mai,64.6,a,64.6,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,June,Juin,11,a,11,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,37.9,a,37.9,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,1.4,a,1.4,a
2008,2008,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,12.2,a,12.2,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.6,a,0.6,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,4.5,a,4.5,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,April,Avril,93.1,a,93.1,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,May,Mai,133.8,a,133.8,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,June,Juin,5.4,a,5.4,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,0.6,a,0.6,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,11.5,a,11.5,a
2009,2009,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,4.4,a,4.4,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,3.4,a,3.4,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,4,a,4,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,March,Mars,6.5,a,6.5,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,April,Avril,70.5,a,70.5,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,May,Mai,29.5,a,29.5,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,June,Juin,1.5,a,1.5,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,1.8,a,1.8,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,38,a,38,a
2010,2010,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,1.1,a,1.1,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,April,Avril,18.3,a,18.3,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,May,Mai,10.8,a,10.8,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,June,Juin,6.4,a,6.4,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,1.9,a,1.9,a
2011,2011,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,0.1,a,0.1,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,1.1,a,1.1,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,1,a,1,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,March,Mars,37,a,37,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,April,Avril,233.8,a,233.8,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,May,Mai,53.4,a,53.4,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,June,Juin,13.7,a,13.7,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,8.7,a,8.7,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,9.5,a,9.5,a
2012,2012,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,2.9,a,2.9,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,13,a,13,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,March,Mars,0.4,a,0.4,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,April,Avril,217.3,a,217.3,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,May,Mai,510.5,a,510.5,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,June,Juin,10.6,a,10.6,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,124.1,a,124.1,a
2013,2013,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,4.2,a,4.2,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,3.3,a,3.3,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,April,Avril,22.5,a,22.5,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,May,Mai,65.3,a,65.3,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,June,Juin,10.4,a,10.4,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,4.1,a,4.1,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,4.2,a,4.2,a
2014,2014,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,3.3,a,3.3,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.3,a,0.3,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,April,Avril,5,a,5,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,May,Mai,196.7,a,196.7,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,June,Juin,1.8,a,1.8,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,51.2,a,51.2,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,1.7,a,1.7,a
2015,2015,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,5.6,a,5.6,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,0.7,a,0.7,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,April,Avril,180.7,a,180.7,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,May,Mai,29.2,a,29.2,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,June,Juin,23.9,a,23.9,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,1.9,a,1.9,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,24.5,a,24.5,a
2016,2016,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,3.9,a,3.9,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,428.7,a,428.7,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,November,Novembre,0.6,a,0.6,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,April,Avril,19.3,a,19.3,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,May,Mai,3.7,a,3.7,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,June,Juin,2.9,a,2.9,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,58.7,a,58.7,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,26.3,a,26.3,a
2017,2017,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,27.7,a,27.7,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,1.3,a,1.3,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,April,Avril,31.2,a,31.2,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,May,Mai,130.9,a,130.9,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,June,Juin,36.8,a,36.8,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,101.6,a,101.6,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,1.7,a,1.7,a
2018,2018,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,7.4,a,7.4,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,October,Octobre,5,a,5,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,April,Avril,22.3,a,22.3,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,May,Mai,121.5,a,121.5,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,June,Juin,18.7,a,18.7,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,July,Juillet,17.9,a,17.9,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,August,Ao˚t,40.4,a,40.4,a
2019,2019,NB,New Brunswick,Nouveau-Brunswick,September,Septembre,1.9,a,1.9,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0,a,0,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,March,Mars,1.6,a,1.6,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,17.1,a,17.1,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,2860.7,a,2860.7,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,355.7,a,355.7,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,20395.9,a,20395.9,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,966.7,a,966.7,a
1990,1990,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,4.6,a,4.6,a
1991,1991,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,1.7,a,1.7,a
1991,1991,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,220.8,a,220.8,a
1991,1991,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,6925.5,a,6925.5,a
1991,1991,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,99.4,a,99.4,a
1991,1991,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,49142.6,a,49142.6,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,2.5,a,2.5,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,71.5,a,71.5,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,1275.5,a,1275.5,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,385.9,a,385.9,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,64.8,a,64.8,a
1992,1992,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,9.5,a,9.5,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,2,a,2,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,5,a,5,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,15,a,15,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,20553.5,a,20553.5,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,7,a,7,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,7897.1,a,7897.1,a
1993,1993,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0.8,a,0.8,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0,a,0,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,3.6,a,3.6,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,50.5,a,50.5,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,1067.9,a,1067.9,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,109046.2,a,109046.2,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,106,a,106,a
1994,1994,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0,a,0,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,9.2,a,9.2,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,112.9,a,112.9,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,47.8,a,47.8,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,32.7,a,32.7,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,498.4,a,498.4,a
1995,1995,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0.1,a,0.1,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0.2,a,0.2,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,15,a,15,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,44.6,a,44.6,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,6341.6,a,6341.6,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,43.1,a,43.1,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,74822.7,a,74822.7,a
1996,1996,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,43.2,a,43.2,a
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,61.4,a,61.4,a
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,8189.5,a,8189.5,a
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,30.3,a,30.3,a
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,263.1,a,263.1,a
1997,1997,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0.4,a,0.4,a
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0,a,0,a
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,0,a,0,a
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,918.2,a,918.2,a
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,33105.4,a,33105.4,a
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,6117.2,a,6117.2,a
1998,1998,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,20.4,a,20.4,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0.1,a,0.1,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,March,Mars,2.2,a,2.2,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,20.1,a,20.1,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,2880.3,a,2880.3,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,35730.8,a,35730.8,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,399.4,a,399.4,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,1.6,a,1.6,a
1999,1999,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,5.7,a,5.7,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,IndÈterminÈ,103304.167,a,103304.167,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0.5,a,0.5,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,8.8,a,8.8,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,28.7,a,28.7,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,14,a,14,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,3.1,a,3.1,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,175.5,a,175.5,a
2000,2000,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,1.4,a,1.4,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,IndÈterminÈ,624.688,a,624.688,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,January,Janvier,2,a,2,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,1.5,a,1.5,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,December,DÈcembre,0.1,a,0.1,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,72.8,a,72.8,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,8.4,a,8.4,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,107.1,a,107.1,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,135.6,a,135.6,a
2001,2001,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,13.4,a,13.4,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,IndÈterminÈ,14476.346,a,14476.346,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0.4,a,0.4,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,17.8,a,17.8,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,19.5,a,19.5,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,67.2,a,67.2,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,190.3,a,190.3,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,12,a,12,a
2002,2002,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,1.1,a,1.1,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,IndÈterminÈ,27027.43,a,27027.43,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,1.4,a,1.4,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,November,Novembre,0.1,a,0.1,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,0.5,a,0.5,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,67.5,a,67.5,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,396.5,a,396.5,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,0,a,0,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,2.1,a,2.1,a
2003,2003,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,215.6,a,215.6,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,IndÈterminÈ,923.886,a,923.886,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,October,Octobre,0,a,0,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,0,a,0,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,1198.1,a,1198.1,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,18.5,a,18.5,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,10,a,10,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,5.5,a,5.5,a
2004,2004,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0.1,a,0.1,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,IndÈterminÈ,18061.319,a,18061.319,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,17.1,a,17.1,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,87,a,87,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,72.6,a,72.6,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,6.6,a,6.6,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,3.2,a,3.2,a
2005,2005,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,0.7,a,0.7,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,IndÈterminÈ,3308.768,a,3308.768,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,28.2,a,28.2,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,89.2,a,89.2,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,June,Juin,34.4,a,34.4,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,July,Juillet,3.7,a,3.7,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,August,Ao˚t,0.2,a,0.2,a
2006,2006,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,September,Septembre,1.1,a,1.1,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,Unspecified,IndÈterminÈ,11258.123,a,11258.123,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,April,Avril,1.7,a,1.7,a
2007,2007,NL,Newfoundland and Labrador,Terre-Neuve-et-Labrador,May,Mai,69.9,a,69.9,a
