Year,AnnÈe,ISO,Jurisdiction,Juridiction,Fire size class,Classe de superficie ‡ l'extinction ,Number,Data Qualifier,Nombre,Qualificatifs de donnÈes
1998,1998,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",79,a,79,a
1998,1998,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",48,a,48,a
1998,1998,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,26,a,26,a
1999,1999,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",764,a,764,a
1999,1999,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",163,a,163,a
1999,1999,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,7,a,7,a
1999,1999,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",49,a,49,a
1999,1999,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",23,a,23,a
1999,1999,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,18,a,18,a
1999,1999,ON,Ontario,Ontario,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1,a,1,a
2000,2000,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",520,a,520,a
2000,2000,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",93,a,93,a
2000,2000,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",31,a,31,a
2000,2000,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",8,a,8,a
2000,2000,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2001,2001,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",1292,a,1292,a
2001,2001,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",214,a,214,a
2001,2001,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",62,a,62,a
2001,2001,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",16,a,16,a
2001,2001,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,2,a,2,a
2002,2002,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",933,a,933,a
2002,2002,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",114,a,114,a
2002,2002,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,5,a,5,a
2002,2002,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",48,a,48,a
2002,2002,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",43,a,43,a
2002,2002,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,19,a,19,a
2003,2003,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",796,a,796,a
2003,2003,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",162,a,162,a
2003,2003,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,8,a,8,a
2003,2003,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",39,a,39,a
2003,2003,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",28,a,28,a
2003,2003,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,6,a,6,a
2004,2004,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",377,a,377,a
2004,2004,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",51,a,51,a
2004,2004,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
2004,2004,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2005,2005,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",1703,a,1703,a
2005,2005,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",197,a,197,a
2005,2005,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2005,2005,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",37,a,37,a
2005,2005,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2005,2005,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,8,a,8,a
2006,2006,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",1834,a,1834,a
2006,2006,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",256,a,256,a
2006,2006,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,2,a,2,a
2006,2006,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",112,a,112,a
2006,2006,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",54,a,54,a
2006,2006,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,25,a,25,a
2007,2007,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",928,a,928,a
2007,2007,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",144,a,144,a
2007,2007,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,2,a,2,a
2007,2007,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",38,a,38,a
2007,2007,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2007,2007,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,2,a,2,a
2008,2008,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",295,a,295,a
2008,2008,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",35,a,35,a
2008,2008,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",7,a,7,a
2008,2008,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2009,2009,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",290,a,290,a
2009,2009,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",54,a,54,a
2009,2009,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",20,a,20,a
2009,2009,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",17,a,17,a
2009,2009,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,6,a,6,a
2010,2010,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",720,a,720,a
2010,2010,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",161,a,161,a
2010,2010,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",33,a,33,a
2010,2010,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2010,2010,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,4,a,4,a
2011,2011,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",1046,a,1046,a
2011,2011,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",165,a,165,a
2011,2011,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,13,a,13,a
2011,2011,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",44,a,44,a
2011,2011,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",37,a,37,a
2011,2011,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,30,a,30,a
2011,2011,ON,Ontario,Ontario,Over 100 000,Over 100 000,2,a,2,a
2012,2012,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",1269,a,1269,a
2012,2012,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",234,a,234,a
2012,2012,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,4,a,4,a
2012,2012,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",56,a,56,a
2012,2012,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",38,a,38,a
2012,2012,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,19,a,19,a
2013,2013,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",420,a,420,a
2013,2013,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",96,a,96,a
2013,2013,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2013,2013,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",32,a,32,a
2013,2013,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",23,a,23,a
2013,2013,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,9,a,9,a
2014,2014,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",252,a,252,a
2014,2014,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",34,a,34,a
2014,2014,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",15,a,15,a
2014,2014,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",6,a,6,a
2014,2014,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2015,2015,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",480,a,480,a
2015,2015,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",121,a,121,a
2015,2015,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2015,2015,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",35,a,35,a
2015,2015,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",26,a,26,a
2015,2015,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,8,a,8,a
2016,2016,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",520,a,520,a
2016,2016,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",91,a,91,a
2016,2016,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2016,2016,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",26,a,26,a
2016,2016,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",7,a,7,a
2016,2016,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,3,a,3,a
2017,2017,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",533,a,533,a
2017,2017,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",114,a,114,a
2017,2017,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,3,a,3,a
2017,2017,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",73,a,73,a
2017,2017,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",41,a,41,a
2017,2017,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,15,a,15,a
2018,2018,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",930,a,930,a
2018,2018,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",246,a,246,a
2018,2018,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,6,a,6,a
2018,2018,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",70,a,70,a
2018,2018,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",47,a,47,a
2018,2018,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,29,a,29,a
2019,2019,ON,Ontario,Ontario,0.11 - 1.0 ha,"0,11 - 1 ha",427,a,427,a
2019,2019,ON,Ontario,Ontario,1.1 - 10 ha,"1,1 - 10 ha",67,a,67,a
2019,2019,ON,Ontario,Ontario,10 000 - 100 000 ha,10 000 - 100 000 ha,5,a,5,a
2019,2019,ON,Ontario,Ontario,10.1 - 100 ha,"10,1 - 100 ha",21,a,21,a
2019,2019,ON,Ontario,Ontario,100.1 - 1 000 ha,"100,1 - 1 000 ha",11,a,11,a
2019,2019,ON,Ontario,Ontario,1000 - 10 000 ha,1000 - 10 000 ha,7,a,7,a
1990,1990,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",33,a,33,a
1990,1990,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",15,a,15,a
1990,1990,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,2,a,2,a
1990,1990,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
1990,1990,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",2,a,2,a
1990,1990,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",8,a,8,a
1991,1991,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",7,a,7,a
1991,1991,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",5,a,5,a
1991,1991,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
1991,1991,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",6,a,6,a
1992,1992,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
1992,1992,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
1992,1992,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",3,a,3,a
1993,1993,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",12,a,12,a
1993,1993,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",7,a,7,a
1993,1993,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",5,a,5,a
1993,1993,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",4,a,4,a
1993,1993,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",6,a,6,a
1994,1994,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",18,a,18,a
1994,1994,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",13,a,13,a
1994,1994,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,2,a,2,a
1994,1994,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
1994,1994,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",8,a,8,a
1994,1994,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,2,a,2,a
1994,1994,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",8,a,8,a
1995,1995,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",3,a,3,a
1995,1995,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",1,a,1,a
1995,1995,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",3,a,3,a
1995,1995,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
1995,1995,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,2,a,2,a
1995,1995,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1,a,1,a
1996,1996,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",6,a,6,a
1996,1996,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",12,a,12,a
1996,1996,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,2,a,2,a
1996,1996,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2,a,2,a
1997,1997,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",4,a,4,a
1997,1997,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",1,a,1,a
1997,1997,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",1,a,1,a
1997,1997,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",1,a,1,a
1998,1998,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",5,a,5,a
1998,1998,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",13,a,13,a
1998,1998,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",12,a,12,a
1998,1998,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",4,a,4,a
1998,1998,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,7,a,7,a
1998,1998,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2,a,2,a
1999,1999,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",1,a,1,a
1999,1999,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",1,a,1,a
1999,1999,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
1999,1999,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",6,a,6,a
1999,1999,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",4,a,4,a
1999,1999,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
1999,1999,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",2,a,2,a
2000,2000,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",31,a,31,a
2000,2000,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",24,a,24,a
2000,2000,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",20,a,20,a
2000,2000,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",9,a,9,a
2000,2000,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,6,a,6,a
2000,2000,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",38,a,38,a
2001,2001,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",28,a,28,a
2001,2001,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",18,a,18,a
2001,2001,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",15,a,15,a
2001,2001,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2001,2001,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,5,a,5,a
2001,2001,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",49,a,49,a
2002,2002,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",23,a,23,a
2002,2002,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",10,a,10,a
2002,2002,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",14,a,14,a
2002,2002,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",3,a,3,a
2002,2002,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,3,a,3,a
2002,2002,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",50,a,50,a
2003,2003,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",30,a,30,a
2003,2003,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",19,a,19,a
2003,2003,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,2,a,2,a
2003,2003,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
2003,2003,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",11,a,11,a
2003,2003,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,8,a,8,a
2003,2003,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",50,a,50,a
2004,2004,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",27,a,27,a
2004,2004,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",9,a,9,a
2004,2004,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,3,a,3,a
2004,2004,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",9,a,9,a
2004,2004,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",6,a,6,a
2004,2004,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,9,a,9,a
2004,2004,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",38,a,38,a
2005,2005,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",22,a,22,a
2005,2005,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",18,a,18,a
2005,2005,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2005,2005,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",13,a,13,a
2005,2005,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",7,a,7,a
2005,2005,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,7,a,7,a
2005,2005,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",39,a,39,a
2006,2006,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",35,a,35,a
2006,2006,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",28,a,28,a
2006,2006,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",16,a,16,a
2006,2006,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",13,a,13,a
2006,2006,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,10,a,10,a
2006,2006,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",47,a,47,a
2007,2007,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",13,a,13,a
2007,2007,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",9,a,9,a
2007,2007,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2007,2007,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",7,a,7,a
2007,2007,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",8,a,8,a
2007,2007,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,1,a,1,a
2007,2007,PC,Parks Canada,Parcs Canada,Over 100 000,Over 100 000,1,a,1,a
2007,2007,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",55,a,55,a
2008,2008,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",19,a,19,a
2008,2008,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",16,a,16,a
2008,2008,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",15,a,15,a
2008,2008,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",10,a,10,a
2008,2008,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,6,a,6,a
2008,2008,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",62,a,62,a
2009,2009,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",26,a,26,a
2009,2009,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",18,a,18,a
2009,2009,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,1,a,1,a
2009,2009,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",21,a,21,a
2009,2009,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",12,a,12,a
2009,2009,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,9,a,9,a
2009,2009,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",66,a,66,a
2010,2010,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",14,a,14,a
2010,2010,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",20,a,20,a
2010,2010,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",16,a,16,a
2010,2010,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",8,a,8,a
2010,2010,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,2,a,2,a
2010,2010,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",64,a,64,a
2011,2011,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",14,a,14,a
2011,2011,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",12,a,12,a
2011,2011,PC,Parks Canada,Parcs Canada,10 000 - 100 000 ha,10 000 - 100 000 ha,3,a,3,a
2011,2011,PC,Parks Canada,Parcs Canada,10.1 - 100 ha,"10,1 - 100 ha",17,a,17,a
2011,2011,PC,Parks Canada,Parcs Canada,100.1 - 1 000 ha,"100,1 - 1 000 ha",5,a,5,a
2011,2011,PC,Parks Canada,Parcs Canada,1000 - 10 000 ha,1000 - 10 000 ha,4,a,4,a
2011,2011,PC,Parks Canada,Parcs Canada,Up to 0.1 ha,"Jusqu'‡ 0,1 ha",39,a,39,a
2012,2012,PC,Parks Canada,Parcs Canada,0.11 - 1.0 ha,"0,11 - 1 ha",15,a,15,a
2012,2012,PC,Parks Canada,Parcs Canada,1.1 - 10 ha,"1,1 - 10 ha",14,a,14,a
