Year,AnnÈe,ISO,Jurisdiction,Juridiction,Month,Mois,Number,Data Qualifier,Nombre,Qualificatifs de donnÈes
1994,1994,BC,British Columbia,Colombie-Britannique,April,Avril,142,a,142,a
1994,1994,BC,British Columbia,Colombie-Britannique,May,Mai,212,a,212,a
1994,1994,BC,British Columbia,Colombie-Britannique,June,Juin,172,a,172,a
1994,1994,BC,British Columbia,Colombie-Britannique,July,Juillet,1030,a,1030,a
1994,1994,BC,British Columbia,Colombie-Britannique,August,Ao˚t,2118,a,2118,a
1994,1994,BC,British Columbia,Colombie-Britannique,September,Septembre,238,a,238,a
1995,1995,BC,British Columbia,Colombie-Britannique,January,Janvier,5,a,5,a
1995,1995,BC,British Columbia,Colombie-Britannique,October,Octobre,15,a,15,a
1995,1995,BC,British Columbia,Colombie-Britannique,November,Novembre,5,a,5,a
1995,1995,BC,British Columbia,Colombie-Britannique,February,FÈvrier,5,a,5,a
1995,1995,BC,British Columbia,Colombie-Britannique,March,Mars,61,a,61,a
1995,1995,BC,British Columbia,Colombie-Britannique,April,Avril,181,a,181,a
1995,1995,BC,British Columbia,Colombie-Britannique,May,Mai,316,a,316,a
1995,1995,BC,British Columbia,Colombie-Britannique,June,Juin,281,a,281,a
1995,1995,BC,British Columbia,Colombie-Britannique,July,Juillet,277,a,277,a
1995,1995,BC,British Columbia,Colombie-Britannique,August,Ao˚t,90,a,90,a
1995,1995,BC,British Columbia,Colombie-Britannique,September,Septembre,238,a,238,a
1996,1996,BC,British Columbia,Colombie-Britannique,January,Janvier,5,a,5,a
1996,1996,BC,British Columbia,Colombie-Britannique,October,Octobre,16,a,16,a
1996,1996,BC,British Columbia,Colombie-Britannique,November,Novembre,1,a,1,a
1996,1996,BC,British Columbia,Colombie-Britannique,December,DÈcembre,2,a,2,a
1996,1996,BC,British Columbia,Colombie-Britannique,February,FÈvrier,3,a,3,a
1996,1996,BC,British Columbia,Colombie-Britannique,March,Mars,31,a,31,a
1996,1996,BC,British Columbia,Colombie-Britannique,April,Avril,60,a,60,a
1996,1996,BC,British Columbia,Colombie-Britannique,May,Mai,82,a,82,a
1996,1996,BC,British Columbia,Colombie-Britannique,June,Juin,155,a,155,a
1996,1996,BC,British Columbia,Colombie-Britannique,July,Juillet,452,a,452,a
1996,1996,BC,British Columbia,Colombie-Britannique,August,Ao˚t,489,a,489,a
1996,1996,BC,British Columbia,Colombie-Britannique,September,Septembre,64,a,64,a
1997,1997,BC,British Columbia,Colombie-Britannique,October,Octobre,3,a,3,a
1997,1997,BC,British Columbia,Colombie-Britannique,November,Novembre,3,a,3,a
1997,1997,BC,British Columbia,Colombie-Britannique,December,DÈcembre,2,a,2,a
1997,1997,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2,a,2,a
1997,1997,BC,British Columbia,Colombie-Britannique,March,Mars,6,a,6,a
1997,1997,BC,British Columbia,Colombie-Britannique,April,Avril,86,a,86,a
1997,1997,BC,British Columbia,Colombie-Britannique,May,Mai,131,a,131,a
1997,1997,BC,British Columbia,Colombie-Britannique,June,Juin,95,a,95,a
1997,1997,BC,British Columbia,Colombie-Britannique,July,Juillet,172,a,172,a
1997,1997,BC,British Columbia,Colombie-Britannique,August,Ao˚t,514,a,514,a
1997,1997,BC,British Columbia,Colombie-Britannique,September,Septembre,162,a,162,a
1998,1998,BC,British Columbia,Colombie-Britannique,Unspecified,IndÈterminÈ,18,a,18,a
1998,1998,BC,British Columbia,Colombie-Britannique,January,Janvier,3,a,3,a
1998,1998,BC,British Columbia,Colombie-Britannique,October,Octobre,43,a,43,a
1998,1998,BC,British Columbia,Colombie-Britannique,November,Novembre,4,a,4,a
1998,1998,BC,British Columbia,Colombie-Britannique,February,FÈvrier,3,a,3,a
1998,1998,BC,British Columbia,Colombie-Britannique,March,Mars,24,a,24,a
1998,1998,BC,British Columbia,Colombie-Britannique,April,Avril,148,a,148,a
1998,1998,BC,British Columbia,Colombie-Britannique,May,Mai,259,a,259,a
1998,1998,BC,British Columbia,Colombie-Britannique,June,Juin,143,a,143,a
1998,1998,BC,British Columbia,Colombie-Britannique,July,Juillet,674,a,674,a
1998,1998,BC,British Columbia,Colombie-Britannique,August,Ao˚t,870,a,870,a
1998,1998,BC,British Columbia,Colombie-Britannique,September,Septembre,473,a,473,a
1999,1999,BC,British Columbia,Colombie-Britannique,October,Octobre,82,a,82,a
1999,1999,BC,British Columbia,Colombie-Britannique,November,Novembre,6,a,6,a
1999,1999,BC,British Columbia,Colombie-Britannique,December,DÈcembre,8,a,8,a
1999,1999,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2,a,2,a
1999,1999,BC,British Columbia,Colombie-Britannique,March,Mars,8,a,8,a
1999,1999,BC,British Columbia,Colombie-Britannique,April,Avril,92,a,92,a
1999,1999,BC,British Columbia,Colombie-Britannique,May,Mai,83,a,83,a
1999,1999,BC,British Columbia,Colombie-Britannique,June,Juin,118,a,118,a
1999,1999,BC,British Columbia,Colombie-Britannique,July,Juillet,168,a,168,a
1999,1999,BC,British Columbia,Colombie-Britannique,August,Ao˚t,522,a,522,a
1999,1999,BC,British Columbia,Colombie-Britannique,September,Septembre,109,a,109,a
2000,2000,BC,British Columbia,Colombie-Britannique,October,Octobre,50,a,50,a
2000,2000,BC,British Columbia,Colombie-Britannique,November,Novembre,8,a,8,a
2000,2000,BC,British Columbia,Colombie-Britannique,December,DÈcembre,1,a,1,a
2000,2000,BC,British Columbia,Colombie-Britannique,February,FÈvrier,3,a,3,a
2000,2000,BC,British Columbia,Colombie-Britannique,March,Mars,17,a,17,a
2000,2000,BC,British Columbia,Colombie-Britannique,April,Avril,156,a,156,a
2000,2000,BC,British Columbia,Colombie-Britannique,May,Mai,81,a,81,a
2000,2000,BC,British Columbia,Colombie-Britannique,June,Juin,129,a,129,a
2000,2000,BC,British Columbia,Colombie-Britannique,July,Juillet,392,a,392,a
2000,2000,BC,British Columbia,Colombie-Britannique,August,Ao˚t,603,a,603,a
2000,2000,BC,British Columbia,Colombie-Britannique,September,Septembre,86,a,86,a
2001,2001,BC,British Columbia,Colombie-Britannique,January,Janvier,5,a,5,a
2001,2001,BC,British Columbia,Colombie-Britannique,October,Octobre,59,a,59,a
2001,2001,BC,British Columbia,Colombie-Britannique,November,Novembre,13,a,13,a
2001,2001,BC,British Columbia,Colombie-Britannique,February,FÈvrier,1,a,1,a
2001,2001,BC,British Columbia,Colombie-Britannique,March,Mars,30,a,30,a
2001,2001,BC,British Columbia,Colombie-Britannique,April,Avril,127,a,127,a
2001,2001,BC,British Columbia,Colombie-Britannique,May,Mai,251,a,251,a
2001,2001,BC,British Columbia,Colombie-Britannique,June,Juin,96,a,96,a
2001,2001,BC,British Columbia,Colombie-Britannique,July,Juillet,322,a,322,a
2001,2001,BC,British Columbia,Colombie-Britannique,August,Ao˚t,255,a,255,a
2001,2001,BC,British Columbia,Colombie-Britannique,September,Septembre,132,a,132,a
2002,2002,BC,British Columbia,Colombie-Britannique,January,Janvier,3,a,3,a
2002,2002,BC,British Columbia,Colombie-Britannique,October,Octobre,86,a,86,a
2002,2002,BC,British Columbia,Colombie-Britannique,November,Novembre,32,a,32,a
2002,2002,BC,British Columbia,Colombie-Britannique,December,DÈcembre,6,a,6,a
2002,2002,BC,British Columbia,Colombie-Britannique,February,FÈvrier,3,a,3,a
2002,2002,BC,British Columbia,Colombie-Britannique,March,Mars,5,a,5,a
2002,2002,BC,British Columbia,Colombie-Britannique,April,Avril,140,a,140,a
2002,2002,BC,British Columbia,Colombie-Britannique,May,Mai,159,a,159,a
2002,2002,BC,British Columbia,Colombie-Britannique,June,Juin,238,a,238,a
2002,2002,BC,British Columbia,Colombie-Britannique,July,Juillet,404,a,404,a
2002,2002,BC,British Columbia,Colombie-Britannique,August,Ao˚t,588,a,588,a
2002,2002,BC,British Columbia,Colombie-Britannique,September,Septembre,108,a,108,a
2003,2003,BC,British Columbia,Colombie-Britannique,January,Janvier,5,a,5,a
2003,2003,BC,British Columbia,Colombie-Britannique,October,Octobre,40,a,40,a
2003,2003,BC,British Columbia,Colombie-Britannique,November,Novembre,16,a,16,a
2003,2003,BC,British Columbia,Colombie-Britannique,February,FÈvrier,3,a,3,a
2003,2003,BC,British Columbia,Colombie-Britannique,March,Mars,19,a,19,a
2003,2003,BC,British Columbia,Colombie-Britannique,April,Avril,98,a,98,a
2003,2003,BC,British Columbia,Colombie-Britannique,May,Mai,144,a,144,a
2003,2003,BC,British Columbia,Colombie-Britannique,June,Juin,271,a,271,a
2003,2003,BC,British Columbia,Colombie-Britannique,July,Juillet,552,a,552,a
2003,2003,BC,British Columbia,Colombie-Britannique,August,Ao˚t,1114,a,1114,a
2003,2003,BC,British Columbia,Colombie-Britannique,September,Septembre,195,a,195,a
2004,2004,BC,British Columbia,Colombie-Britannique,October,Octobre,35,a,35,a
2004,2004,BC,British Columbia,Colombie-Britannique,November,Novembre,2,a,2,a
2004,2004,BC,British Columbia,Colombie-Britannique,December,DÈcembre,1,a,1,a
2004,2004,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2,a,2,a
2004,2004,BC,British Columbia,Colombie-Britannique,March,Mars,43,a,43,a
2004,2004,BC,British Columbia,Colombie-Britannique,April,Avril,178,a,178,a
2004,2004,BC,British Columbia,Colombie-Britannique,May,Mai,131,a,131,a
2004,2004,BC,British Columbia,Colombie-Britannique,June,Juin,637,a,637,a
2004,2004,BC,British Columbia,Colombie-Britannique,July,Juillet,623,a,623,a
2004,2004,BC,British Columbia,Colombie-Britannique,August,Ao˚t,715,a,715,a
2004,2004,BC,British Columbia,Colombie-Britannique,September,Septembre,38,a,38,a
2005,2005,BC,British Columbia,Colombie-Britannique,January,Janvier,2,a,2,a
2005,2005,BC,British Columbia,Colombie-Britannique,October,Octobre,8,a,8,a
2005,2005,BC,British Columbia,Colombie-Britannique,November,Novembre,7,a,7,a
2005,2005,BC,British Columbia,Colombie-Britannique,February,FÈvrier,9,a,9,a
2005,2005,BC,British Columbia,Colombie-Britannique,March,Mars,15,a,15,a
2005,2005,BC,British Columbia,Colombie-Britannique,April,Avril,115,a,115,a
2005,2005,BC,British Columbia,Colombie-Britannique,May,Mai,270,a,270,a
2005,2005,BC,British Columbia,Colombie-Britannique,June,Juin,89,a,89,a
2005,2005,BC,British Columbia,Colombie-Britannique,July,Juillet,145,a,145,a
2005,2005,BC,British Columbia,Colombie-Britannique,August,Ao˚t,250,a,250,a
2005,2005,BC,British Columbia,Colombie-Britannique,September,Septembre,84,a,84,a
2006,2006,BC,British Columbia,Colombie-Britannique,January,Janvier,3,a,3,a
2006,2006,BC,British Columbia,Colombie-Britannique,October,Octobre,80,a,80,a
2006,2006,BC,British Columbia,Colombie-Britannique,November,Novembre,2,a,2,a
2006,2006,BC,British Columbia,Colombie-Britannique,February,FÈvrier,3,a,3,a
2006,2006,BC,British Columbia,Colombie-Britannique,March,Mars,9,a,9,a
2006,2006,BC,British Columbia,Colombie-Britannique,April,Avril,174,a,174,a
2006,2006,BC,British Columbia,Colombie-Britannique,May,Mai,202,a,202,a
2006,2006,BC,British Columbia,Colombie-Britannique,June,Juin,230,a,230,a
2006,2006,BC,British Columbia,Colombie-Britannique,July,Juillet,1072,a,1072,a
2006,2006,BC,British Columbia,Colombie-Britannique,August,Ao˚t,503,a,503,a
2006,2006,BC,British Columbia,Colombie-Britannique,September,Septembre,282,a,282,a
2007,2007,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2007,2007,BC,British Columbia,Colombie-Britannique,October,Octobre,15,a,15,a
2007,2007,BC,British Columbia,Colombie-Britannique,November,Novembre,4,a,4,a
2007,2007,BC,British Columbia,Colombie-Britannique,December,DÈcembre,1,a,1,a
2007,2007,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2,a,2,a
2007,2007,BC,British Columbia,Colombie-Britannique,March,Mars,17,a,17,a
2007,2007,BC,British Columbia,Colombie-Britannique,April,Avril,76,a,76,a
2007,2007,BC,British Columbia,Colombie-Britannique,May,Mai,159,a,159,a
2007,2007,BC,British Columbia,Colombie-Britannique,June,Juin,108,a,108,a
2007,2007,BC,British Columbia,Colombie-Britannique,July,Juillet,612,a,612,a
2007,2007,BC,British Columbia,Colombie-Britannique,August,Ao˚t,506,a,506,a
2007,2007,BC,British Columbia,Colombie-Britannique,September,Septembre,106,a,106,a
2008,2008,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2008,2008,BC,British Columbia,Colombie-Britannique,October,Octobre,66,a,66,a
2008,2008,BC,British Columbia,Colombie-Britannique,November,Novembre,7,a,7,a
2008,2008,BC,British Columbia,Colombie-Britannique,December,DÈcembre,1,a,1,a
2008,2008,BC,British Columbia,Colombie-Britannique,February,FÈvrier,1,a,1,a
2008,2008,BC,British Columbia,Colombie-Britannique,March,Mars,10,a,10,a
2008,2008,BC,British Columbia,Colombie-Britannique,April,Avril,117,a,117,a
2008,2008,BC,British Columbia,Colombie-Britannique,May,Mai,160,a,160,a
2008,2008,BC,British Columbia,Colombie-Britannique,June,Juin,170,a,170,a
2008,2008,BC,British Columbia,Colombie-Britannique,July,Juillet,596,a,596,a
2008,2008,BC,British Columbia,Colombie-Britannique,August,Ao˚t,777,a,777,a
2008,2008,BC,British Columbia,Colombie-Britannique,September,Septembre,119,a,119,a
2009,2009,BC,British Columbia,Colombie-Britannique,January,Janvier,5,a,5,a
2009,2009,BC,British Columbia,Colombie-Britannique,October,Octobre,49,a,49,a
2009,2009,BC,British Columbia,Colombie-Britannique,November,Novembre,4,a,4,a
2009,2009,BC,British Columbia,Colombie-Britannique,February,FÈvrier,4,a,4,a
2009,2009,BC,British Columbia,Colombie-Britannique,March,Mars,17,a,17,a
2009,2009,BC,British Columbia,Colombie-Britannique,April,Avril,163,a,163,a
2009,2009,BC,British Columbia,Colombie-Britannique,May,Mai,196,a,196,a
2009,2009,BC,British Columbia,Colombie-Britannique,June,Juin,458,a,458,a
2009,2009,BC,British Columbia,Colombie-Britannique,July,Juillet,1189,a,1189,a
2009,2009,BC,British Columbia,Colombie-Britannique,August,Ao˚t,628,a,628,a
2009,2009,BC,British Columbia,Colombie-Britannique,September,Septembre,336,a,336,a
2010,2010,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2010,2010,BC,British Columbia,Colombie-Britannique,October,Octobre,51,a,51,a
2010,2010,BC,British Columbia,Colombie-Britannique,November,Novembre,11,a,11,a
2010,2010,BC,British Columbia,Colombie-Britannique,December,DÈcembre,1,a,1,a
2010,2010,BC,British Columbia,Colombie-Britannique,February,FÈvrier,1,a,1,a
2010,2010,BC,British Columbia,Colombie-Britannique,March,Mars,30,a,30,a
2010,2010,BC,British Columbia,Colombie-Britannique,April,Avril,135,a,135,a
2010,2010,BC,British Columbia,Colombie-Britannique,May,Mai,87,a,87,a
2010,2010,BC,British Columbia,Colombie-Britannique,June,Juin,123,a,123,a
2010,2010,BC,British Columbia,Colombie-Britannique,July,Juillet,808,a,808,a
2010,2010,BC,British Columbia,Colombie-Britannique,August,Ao˚t,392,a,392,a
2010,2010,BC,British Columbia,Colombie-Britannique,September,Septembre,49,a,49,a
2011,2011,BC,British Columbia,Colombie-Britannique,January,Janvier,2,a,2,a
2011,2011,BC,British Columbia,Colombie-Britannique,October,Octobre,37,a,37,a
2011,2011,BC,British Columbia,Colombie-Britannique,November,Novembre,5,a,5,a
2011,2011,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2,a,2,a
2011,2011,BC,British Columbia,Colombie-Britannique,March,Mars,9,a,9,a
2011,2011,BC,British Columbia,Colombie-Britannique,April,Avril,44,a,44,a
2011,2011,BC,British Columbia,Colombie-Britannique,May,Mai,65,a,65,a
2011,2011,BC,British Columbia,Colombie-Britannique,June,Juin,65,a,65,a
2011,2011,BC,British Columbia,Colombie-Britannique,July,Juillet,102,a,102,a
2011,2011,BC,British Columbia,Colombie-Britannique,August,Ao˚t,216,a,216,a
2011,2011,BC,British Columbia,Colombie-Britannique,September,Septembre,99,a,99,a
2012,2012,BC,British Columbia,Colombie-Britannique,January,Janvier,2,a,2,a
2012,2012,BC,British Columbia,Colombie-Britannique,October,Octobre,83,a,83,a
2012,2012,BC,British Columbia,Colombie-Britannique,November,Novembre,2,a,2,a
2012,2012,BC,British Columbia,Colombie-Britannique,December,DÈcembre,1,a,1,a
2012,2012,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2,a,2,a
2012,2012,BC,British Columbia,Colombie-Britannique,March,Mars,6,a,6,a
2012,2012,BC,British Columbia,Colombie-Britannique,April,Avril,74,a,74,a
2012,2012,BC,British Columbia,Colombie-Britannique,May,Mai,168,a,168,a
2012,2012,BC,British Columbia,Colombie-Britannique,June,Juin,55,a,55,a
2012,2012,BC,British Columbia,Colombie-Britannique,July,Juillet,414,a,414,a
2012,2012,BC,British Columbia,Colombie-Britannique,August,Ao˚t,629,a,629,a
2012,2012,BC,British Columbia,Colombie-Britannique,September,Septembre,204,a,204,a
2013,2013,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2013,2013,BC,British Columbia,Colombie-Britannique,October,Octobre,43,a,43,a
2013,2013,BC,British Columbia,Colombie-Britannique,November,Novembre,1,a,1,a
2013,2013,BC,British Columbia,Colombie-Britannique,December,DÈcembre,2,a,2,a
2013,2013,BC,British Columbia,Colombie-Britannique,March,Mars,21,a,21,a
2013,2013,BC,British Columbia,Colombie-Britannique,April,Avril,85,a,85,a
2013,2013,BC,British Columbia,Colombie-Britannique,May,Mai,128,a,128,a
2013,2013,BC,British Columbia,Colombie-Britannique,June,Juin,100,a,100,a
2013,2013,BC,British Columbia,Colombie-Britannique,July,Juillet,365,a,365,a
2013,2013,BC,British Columbia,Colombie-Britannique,August,Ao˚t,992,a,992,a
2013,2013,BC,British Columbia,Colombie-Britannique,September,Septembre,129,a,129,a
2014,2014,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2014,2014,BC,British Columbia,Colombie-Britannique,October,Octobre,40,a,40,a
2014,2014,BC,British Columbia,Colombie-Britannique,December,DÈcembre,2,a,2,a
2014,2014,BC,British Columbia,Colombie-Britannique,February,FÈvrier,4,a,4,a
2014,2014,BC,British Columbia,Colombie-Britannique,March,Mars,10,a,10,a
2014,2014,BC,British Columbia,Colombie-Britannique,April,Avril,107,a,107,a
2014,2014,BC,British Columbia,Colombie-Britannique,May,Mai,105,a,105,a
2014,2014,BC,British Columbia,Colombie-Britannique,June,Juin,132,a,132,a
2014,2014,BC,British Columbia,Colombie-Britannique,July,Juillet,485,a,485,a
2014,2014,BC,British Columbia,Colombie-Britannique,August,Ao˚t,496,a,496,a
2014,2014,BC,British Columbia,Colombie-Britannique,September,Septembre,87,a,87,a
2015,2015,BC,British Columbia,Colombie-Britannique,October,Octobre,27,a,27,a
2015,2015,BC,British Columbia,Colombie-Britannique,November,Novembre,3,a,3,a
2015,2015,BC,British Columbia,Colombie-Britannique,December,DÈcembre,1,a,1,a
2015,2015,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2,a,2,a
2015,2015,BC,British Columbia,Colombie-Britannique,March,Mars,30,a,30,a
2015,2015,BC,British Columbia,Colombie-Britannique,April,Avril,82,a,82,a
2015,2015,BC,British Columbia,Colombie-Britannique,May,Mai,309,a,309,a
2015,2015,BC,British Columbia,Colombie-Britannique,June,Juin,440,a,440,a
2015,2015,BC,British Columbia,Colombie-Britannique,July,Juillet,535,a,535,a
2015,2015,BC,British Columbia,Colombie-Britannique,August,Ao˚t,403,a,403,a
2015,2015,BC,British Columbia,Colombie-Britannique,September,Septembre,31,a,31,a
2016,2016,BC,British Columbia,Colombie-Britannique,January,Janvier,3,a,3,a
2016,2016,BC,British Columbia,Colombie-Britannique,October,Octobre,12,a,12,a
2016,2016,BC,British Columbia,Colombie-Britannique,November,Novembre,3,a,3,a
2016,2016,BC,British Columbia,Colombie-Britannique,February,FÈvrier,7,a,7,a
2016,2016,BC,British Columbia,Colombie-Britannique,March,Mars,27,a,27,a
2016,2016,BC,British Columbia,Colombie-Britannique,April,Avril,158,a,158,a
2016,2016,BC,British Columbia,Colombie-Britannique,May,Mai,127,a,127,a
2016,2016,BC,British Columbia,Colombie-Britannique,June,Juin,161,a,161,a
2016,2016,BC,British Columbia,Colombie-Britannique,July,Juillet,205,a,205,a
2016,2016,BC,British Columbia,Colombie-Britannique,August,Ao˚t,323,a,323,a
2016,2016,BC,British Columbia,Colombie-Britannique,September,Septembre,42,a,42,a
2017,2017,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2017,2017,BC,British Columbia,Colombie-Britannique,October,Octobre,64,a,64,a
2017,2017,BC,British Columbia,Colombie-Britannique,November,Novembre,4,a,4,a
2017,2017,BC,British Columbia,Colombie-Britannique,February,FÈvrier,2,a,2,a
2017,2017,BC,British Columbia,Colombie-Britannique,March,Mars,10,a,10,a
2017,2017,BC,British Columbia,Colombie-Britannique,April,Avril,39,a,39,a
2017,2017,BC,British Columbia,Colombie-Britannique,May,Mai,90,a,90,a
2017,2017,BC,British Columbia,Colombie-Britannique,June,Juin,142,a,142,a
2017,2017,BC,British Columbia,Colombie-Britannique,July,Juillet,594,a,594,a
2017,2017,BC,British Columbia,Colombie-Britannique,August,Ao˚t,299,a,299,a
2017,2017,BC,British Columbia,Colombie-Britannique,September,Septembre,104,a,104,a
2018,2018,BC,British Columbia,Colombie-Britannique,January,Janvier,1,a,1,a
2018,2018,BC,British Columbia,Colombie-Britannique,October,Octobre,45,a,45,a
2018,2018,BC,British Columbia,Colombie-Britannique,November,Novembre,2,a,2,a
2018,2018,BC,British Columbia,Colombie-Britannique,December,DÈcembre,2,a,2,a
2018,2018,BC,British Columbia,Colombie-Britannique,March,Mars,14,a,14,a
2018,2018,BC,British Columbia,Colombie-Britannique,April,Avril,50,a,50,a
2018,2018,BC,British Columbia,Colombie-Britannique,May,Mai,175,a,175,a
2018,2018,BC,British Columbia,Colombie-Britannique,June,Juin,325,a,325,a
2018,2018,BC,British Columbia,Colombie-Britannique,July,Juillet,670,a,670,a
2018,2018,BC,British Columbia,Colombie-Britannique,August,Ao˚t,755,a,755,a
2018,2018,BC,British Columbia,Colombie-Britannique,September,Septembre,50,a,50,a
2019,2019,BC,British Columbia,Colombie-Britannique,October,Octobre,16,a,16,a
2019,2019,BC,British Columbia,Colombie-Britannique,November,Novembre,7,a,7,a
2019,2019,BC,British Columbia,Colombie-Britannique,February,FÈvrier,1,a,1,a
2019,2019,BC,British Columbia,Colombie-Britannique,March,Mars,27,a,27,a
2019,2019,BC,British Columbia,Colombie-Britannique,April,Avril,85,a,85,a
2019,2019,BC,British Columbia,Colombie-Britannique,May,Mai,135,a,135,a
2019,2019,BC,British Columbia,Colombie-Britannique,June,Juin,191,a,191,a
2019,2019,BC,British Columbia,Colombie-Britannique,July,Juillet,152,a,152,a
2019,2019,BC,British Columbia,Colombie-Britannique,August,Ao˚t,125,a,125,a
2019,2019,BC,British Columbia,Colombie-Britannique,September,Septembre,95,a,95,a
2020,2020,BC,British Columbia,Colombie-Britannique,March,Mars,19,a,19,a
1990,1990,MB,Manitoba,Manitoba,October,Octobre,36,a,36,a
1990,1990,MB,Manitoba,Manitoba,November,Novembre,13,a,13,a
1990,1990,MB,Manitoba,Manitoba,December,DÈcembre,1,a,1,a
1990,1990,MB,Manitoba,Manitoba,April,Avril,39,a,39,a
1990,1990,MB,Manitoba,Manitoba,May,Mai,71,a,71,a
1990,1990,MB,Manitoba,Manitoba,June,Juin,85,a,85,a
1990,1990,MB,Manitoba,Manitoba,July,Juillet,90,a,90,a
1990,1990,MB,Manitoba,Manitoba,August,Ao˚t,176,a,176,a
1990,1990,MB,Manitoba,Manitoba,September,Septembre,51,a,51,a
1991,1991,MB,Manitoba,Manitoba,January,Janvier,5,a,5,a
1991,1991,MB,Manitoba,Manitoba,October,Octobre,6,a,6,a
1991,1991,MB,Manitoba,Manitoba,February,FÈvrier,3,a,3,a
1991,1991,MB,Manitoba,Manitoba,March,Mars,12,a,12,a
1991,1991,MB,Manitoba,Manitoba,April,Avril,109,a,109,a
